0.292644	0.384766	0.538893	0.777358	0.314830	0.029458	0.363360	0.443480
0.151560	0.024235	0.148546	0.099582	0.161322	0.007571	0.017764	0.144222
0.205279	0.278348	0.383921	0.155511	0.251928	0.014576	0.100558	0.140889
0.151733	0.027356	0.151014	0.078351	0.126929	0.007870	0.169443	0.110303
0.280230	0.031145	0.265900	0.039340	0.063731	0.013309	0.011323	0.273168
0.162902	0.027163	0.160623	0.052333	0.084780	0.008121	0.022236	0.256985
0.566526	0.083058	0.554104	0.229165	0.092812	0.036662	0.154881	0.665286
0.619521	0.100795	0.613469	0.189265	0.076652	0.043310	0.178862	0.597756
0.138483	0.037324	0.146849	0.037688	0.061055	0.004734	0.034416	0.232496
0.279266	0.104374	0.319344	0.182891	0.074071	0.017638	0.137859	0.497562
0.072171	0.037287	0.088949	0.014680	0.005945	0.004964	0.001638	0.342766
0.379249	0.101610	0.404490	0.216424	0.087652	0.022036	0.175501	0.676781
0.141611	0.029435	0.143782	0.171539	0.277894	0.007391	0.032354	0.270664
0.203484	0.338271	0.426695	0.131284	0.212681	0.046288	0.021850	0.125629
0.382940	0.157983	0.449534	0.239133	0.096849	0.029346	0.242608	0.551622
0.144849	0.051193	0.162661	0.140229	0.227171	0.006299	0.211829	0.201901
0.137648	0.032758	0.142723	0.012772	0.020691	0.005593	0.068302	0.179744
0.199827	0.088993	0.238665	0.048735	0.078951	0.007413	0.081887	0.217872
0.343952	0.133399	0.397278	0.342077	0.138542	0.024188	0.166704	0.546713
0.047807	0.023352	0.057392	0.113241	0.183451	0.003130	0.101138	0.079471
0.507274	0.140390	0.544916	0.194619	0.078821	0.038821	0.269441	0.709368
0.527222	0.168017	0.582828	0.223153	0.090377	0.044002	0.069033	0.451430
0.145054	0.038940	0.153950	0.061155	0.099071	0.005232	0.079669	0.220964
0.261431	0.026466	0.246021	0.095831	0.155246	0.007993	0.047897	0.183815
0.093842	0.070297	0.132424	0.116780	0.189184	0.004059	0.123168	0.077000
0.473102	0.173185	0.539456	0.157851	0.063930	0.069265	0.159675	0.728938
0.007261	0.009421	0.011701	0.008024	0.012999	0.000824	0.013779	0.066832
0.129857	0.014806	0.122621	0.013357	0.021638	0.006170	0.007537	0.118666
0.315565	0.048460	0.309596	0.070690	0.114518	0.018012	0.100998	0.291539
0.174309	0.041219	0.180984	0.094634	0.153308	0.009233	0.014240	0.229725
0.381043	0.133701	0.429860	0.308043	0.124758	0.031560	0.152293	0.476004
0.163465	0.047438	0.176144	0.149130	0.241590	0.009938	0.020069	0.243635
0.094778	0.044552	0.114241	0.123116	0.199448	0.003534	0.150705	0.201817
0.093592	0.042418	0.111457	0.137994	0.223550	0.003460	0.228751	0.194316
0.165907	0.058812	0.186856	0.070576	0.114333	0.005977	0.264285	0.130879
0.294054	0.135856	0.355583	0.094376	0.152889	0.036475	0.005794	0.126640
0.108877	0.102996	0.169782	0.589692	0.238826	0.009402	0.052226	0.360232
0.109606	0.050859	0.131682	0.008718	0.014123	0.004160	0.024087	0.203482
0.162675	0.328670	0.383927	0.536122	0.217130	0.018508	0.266249	0.286470
0.225793	0.124942	0.287972	0.091045	0.147494	0.009719	0.054258	0.272019
0.158090	0.015609	0.147844	0.035031	0.056750	0.007462	0.001474	0.067297
0.057233	0.016496	0.060523	0.011945	0.019351	0.001892	0.043176	0.198389
0.181413	0.073424	0.211048	0.110048	0.044570	0.012282	0.174104	0.464871
0.160127	0.052054	0.176634	0.096320	0.156038	0.010035	0.007453	0.132614
0.315854	0.044138	0.306609	0.085960	0.139255	0.018634	0.071305	0.346265
0.158010	0.026367	0.155748	0.071638	0.116054	0.008057	0.010130	0.244559
0.177445	0.028633	0.174375	0.108598	0.175928	0.005452	0.026226	0.199246
0.150561	0.041982	0.160838	0.083672	0.135549	0.008674	0.018872	0.437378
0.145427	0.036136	0.152080	0.090763	0.147036	0.004715	0.009633	0.160147
0.137341	0.028623	0.139393	0.054136	0.087700	0.007191	0.012697	0.179245
0.152638	0.032415	0.155712	0.129399	0.209626	0.004976	0.030852	0.252014
0.302632	0.023971	0.280112	0.007604	0.012319	0.016904	0.010412	0.093637
0.145791	0.063565	0.172657	0.085673	0.138791	0.005193	0.042397	0.248336
0.145060	0.042241	0.156212	0.080934	0.131113	0.004928	0.101479	0.144368
0.101588	0.130244	0.183543	0.103903	0.168323	0.005727	0.068441	0.175965
0.057785	0.019656	0.063363	0.058745	0.095167	0.003391	0.006198	0.100439
0.241556	0.041384	0.239762	0.096038	0.155581	0.011977	0.016602	0.221715
0.113320	0.509982	0.475315	0.056543	0.022900	0.026077	0.057269	0.487372
0.378764	0.158148	0.446022	0.318521	0.129001	0.031775	0.111755	0.615441
0.078646	0.008947	0.073604	0.045294	0.073376	0.004254	0.016851	0.133119
0.109230	0.009654	0.100856	0.105266	0.170530	0.005173	0.014622	0.160510
0.005792	0.010388	0.011126	0.000837	0.001356	0.000784	0.014765	0.037701
0.308375	0.154967	0.382255	0.130590	0.052889	0.021879	0.230283	0.698289
0.257009	0.160033	0.341182	0.358720	0.145282	0.022648	0.186337	0.557118
0.139852	0.049027	0.156858	0.043477	0.070434	0.004774	0.068470	0.188844
0.083530	0.026606	0.090975	0.040446	0.065522	0.004895	0.090202	0.060505
0.243260	0.053948	0.250550	0.035903	0.058163	0.007789	0.029135	0.227450
0.189881	0.037921	0.192119	0.140043	0.226870	0.005704	0.149910	0.116871
0.270546	0.027732	0.254924	0.046763	0.075756	0.012800	0.035828	0.225253
0.212498	0.033355	0.208456	0.079154	0.128230	0.010575	0.033909	0.256737
0.021808	0.012587	0.026726	0.041355	0.066995	0.001498	0.009292	0.077151
0.574437	0.099078	0.572870	0.027243	0.044133	0.026809	0.200395	0.142260
0.402803	0.247654	0.533330	0.042206	0.068374	0.042075	0.003987	0.133335
0.294177	0.072980	0.309086	0.078602	0.127335	0.015620	0.225125	0.551725
0.114345	0.019263	0.112404	0.066301	0.107407	0.005828	0.071974	0.097233
0.132969	0.027880	0.135026	0.025263	0.040927	0.004407	0.040216	0.098029
0.488422	0.034933	0.450330	0.017396	0.028181	0.025167	0.029369	0.173035
0.503826	0.464648	0.782306	0.226936	0.091909	0.155395	0.118164	0.629066
0.048193	0.015419	0.051847	0.018305	0.029654	0.002759	0.007852	0.089379
0.049648	0.020032	0.056561	0.153623	0.248869	0.003133	0.064087	0.078184
0.179054	0.053683	0.194359	0.020225	0.032764	0.006030	0.077218	0.228906
0.714769	0.063802	0.669130	0.040427	0.065491	0.046661	0.019438	0.199325
0.563294	0.113775	0.574039	0.136867	0.055431	0.045804	0.100010	0.493816
0.157588	0.055136	0.176873	0.064353	0.104252	0.005665	0.246958	0.127308
0.610155	0.167783	0.654959	0.375696	0.152157	0.052598	0.239856	0.724718
0.133802	0.024732	0.133417	0.057276	0.092786	0.007534	0.034964	0.317584
0.353709	0.121193	0.396739	0.164201	0.066501	0.024283	0.245796	0.574069
0.381619	0.100680	0.405863	0.643160	0.260480	0.022440	0.202993	0.530003
0.298963	0.062479	0.305475	0.138967	0.225126	0.019124	0.192468	0.306756
0.068143	0.011012	0.065974	0.037581	0.060881	0.003524	0.007049	0.086529
0.572342	0.153488	0.611382	0.495203	0.200557	0.053167	0.254948	0.649194
0.246448	0.037813	0.241390	0.110717	0.179362	0.007613	0.031672	0.195880
0.056356	0.016684	0.059928	0.085743	0.138905	0.003190	0.005161	0.144572
0.259290	0.072354	0.278181	0.144823	0.058653	0.013965	0.116299	0.583061
0.235233	0.046092	0.237741	0.081512	0.132050	0.008253	0.136289	0.262882
0.207562	0.021299	0.195212	0.048221	0.078118	0.009730	0.011256	0.111903
0.207628	0.045068	0.212889	0.030487	0.049389	0.007596	0.060131	0.147650
0.449024	0.175737	0.520332	0.277781	0.112502	0.029758	0.172981	0.671833
0.605032	0.142714	0.631903	0.263635	0.106772	0.061714	0.268380	0.588360
0.290426	0.044132	0.284413	0.079954	0.129526	0.008960	0.076598	0.328120
0.667005	0.159825	0.698657	0.103728	0.042010	0.080619	0.516272	0.465332
0.481956	0.158473	0.536266	0.242780	0.098326	0.083166	0.175093	0.520287
0.165696	0.014364	0.153550	0.024015	0.038905	0.007726	0.017624	0.135792
0.307256	0.261234	0.460100	0.578738	0.234389	0.025599	0.166854	0.294804
0.260810	0.106308	0.304714	0.173702	0.281397	0.012190	0.329492	0.320420
0.492259	0.138758	0.530605	0.314742	0.127471	0.041815	0.095317	0.711434
0.550620	0.140063	0.582514	0.449053	0.181867	0.045522	0.113650	0.894956
0.102721	0.049091	0.124372	0.176109	0.285298	0.003894	0.182717	0.147525
0.497628	0.537417	0.830850	0.203003	0.082216	0.159210	0.101303	0.612963
0.197597	0.042463	0.202519	0.052288	0.084706	0.006785	0.050888	0.154003
0.526121	0.088427	0.522845	0.227886	0.092294	0.045136	0.076926	0.453855
0.322600	0.041765	0.310729	0.037537	0.060810	0.013576	0.073533	0.265966
0.129047	0.025988	0.130203	0.164154	0.265930	0.007136	0.064316	0.129004
0.357824	0.148844	0.420848	0.239853	0.097141	0.028202	0.242193	0.488650
0.427344	0.106865	0.450342	0.161004	0.065207	0.025184	0.105214	0.737322
0.846934	0.139047	0.840193	0.202433	0.081985	0.091861	0.069233	0.560649
0.362096	0.096754	0.385934	0.054990	0.089084	0.014378	0.182361	0.206870
0.046548	0.012478	0.048228	0.086253	0.139730	0.002652	0.003007	0.083241
0.248987	0.030663	0.238265	0.335696	0.135957	0.011420	0.009908	0.347653
0.083444	0.090547	0.138304	0.016984	0.027514	0.004672	0.064289	0.237753
0.067494	0.022562	0.073982	0.195334	0.316442	0.004198	0.057389	0.090437
0.120826	0.231024	0.275171	0.208817	0.338284	0.009181	0.168634	0.136442
0.169382	0.029455	0.167982	0.083176	0.134745	0.008766	0.019867	0.191311
0.157734	0.064880	0.184160	0.030797	0.049891	0.006151	0.036853	0.233625
0.431153	0.069200	0.425744	0.049163	0.079644	0.016902	0.092320	0.274106
0.110492	0.029343	0.116508	0.048428	0.078454	0.005945	0.007366	0.180751
0.061899	0.013887	0.062652	0.018387	0.029786	0.001991	0.027132	0.396090
0.126303	0.018006	0.121913	0.074045	0.119954	0.006609	0.006647	0.150899
0.089581	0.014516	0.087274	0.060317	0.097713	0.004611	0.017395	0.174601
0.313013	0.168988	0.396696	0.116586	0.188869	0.040717	0.173572	0.330296
0.172170	0.162395	0.268935	0.116236	0.188303	0.008351	0.025471	0.130066
0.202719	0.029981	0.197420	0.043910	0.071134	0.006461	0.064656	0.274176
0.079840	0.020826	0.083460	0.035935	0.058215	0.004404	0.012389	0.110376
0.332245	0.211149	0.444718	0.435805	0.176501	0.025313	0.191077	0.402824
0.113797	0.041051	0.128081	0.087988	0.142541	0.004187	0.056383	0.179916
0.168709	0.038095	0.173776	0.095715	0.155058	0.010584	0.020121	0.201224
0.615821	0.137956	0.637804	0.191037	0.077370	0.065657	0.121664	0.846345
0.035490	0.020164	0.044293	0.031099	0.050380	0.002453	0.003129	0.096552
0.465004	0.189595	0.544529	0.179010	0.072499	0.070336	0.113873	0.450676
0.335846	0.022405	0.307931	0.057826	0.093678	0.015523	0.006966	0.127490
0.312015	0.025622	0.289560	0.061972	0.100395	0.014399	0.029331	0.273632
0.937429	0.028706	0.837321	0.033173	0.053740	0.049147	0.018475	0.113409
0.113979	0.059141	0.141646	0.026887	0.043558	0.004499	0.159861	0.218915
0.232109	0.120045	0.289854	0.388986	0.157540	0.014550	0.181200	0.554613
0.268675	0.087522	0.298131	0.135436	0.219406	0.009661	0.092022	0.293446
0.118673	0.121308	0.192188	0.185965	0.301264	0.006517	0.140835	0.095945
0.067325	0.020511	0.072302	0.122151	0.197884	0.003733	0.011110	0.125861
0.366746	0.044436	0.351285	0.096607	0.156504	0.020575	0.059021	0.284819
0.002589	0.009762	0.007867	0.011862	0.019216	0.000609	0.002716	0.031029
0.534073	0.118305	0.551921	0.375336	0.152011	0.038596	0.242024	0.495429
0.199868	0.036073	0.199467	0.077126	0.124945	0.010363	0.035223	0.241161
0.329661	0.028637	0.307201	0.051566	0.083538	0.022080	0.046807	0.292862
0.273204	0.031716	0.260212	0.036762	0.059555	0.008332	0.049277	0.200286
0.171243	0.022310	0.164360	0.046485	0.075305	0.004892	0.036154	0.137934
0.301822	0.116985	0.348370	0.300020	0.121508	0.021398	0.187762	0.620933
0.092023	0.020480	0.093827	0.054275	0.087925	0.004897	0.041921	0.092291
0.260399	0.038246	0.253865	0.092065	0.149145	0.012822	0.045174	0.135944
0.614985	0.046238	0.569071	0.066939	0.108441	0.042697	0.004903	0.180735
0.344110	0.045554	0.332297	0.072844	0.118007	0.019998	0.018692	0.217609
0.123791	0.069680	0.158011	0.047489	0.076933	0.009616	0.020463	0.157285
0.113474	0.052206	0.136074	0.068426	0.110850	0.004185	0.055413	0.183989
0.328917	0.271506	0.486567	0.514675	0.208444	0.034008	0.127266	0.324480
0.028245	0.013572	0.033076	0.026544	0.043001	0.001868	0.014687	0.051914
0.192475	0.237194	0.342173	0.656276	0.265792	0.035164	0.145514	0.290713
0.143299	0.030909	0.146281	0.072977	0.118222	0.009835	0.018700	0.138454
0.498016	0.346251	0.689460	0.291377	0.118008	0.284634	0.130538	0.836012
0.070905	0.037410	0.087934	0.475559	0.192602	0.005170	0.026448	0.283963
0.353611	0.028725	0.328109	0.056665	0.091797	0.019920	0.001050	0.094521
0.108305	0.126822	0.186863	0.580188	0.234976	0.008999	0.059213	0.340607
0.118578	0.021793	0.117964	0.051207	0.082955	0.006203	0.024635	0.122414
0.154710	0.066042	0.182335	0.022431	0.036339	0.006368	0.034843	0.200006
0.211663	0.041563	0.213906	0.159145	0.257816	0.007523	0.028252	0.226794
0.179355	0.069413	0.206264	0.119170	0.048264	0.010768	0.247271	0.454906
0.413534	0.026586	0.378812	0.035375	0.057307	0.021339	0.021354	0.102003
0.528546	0.090242	0.526302	0.133055	0.053887	0.028950	0.123495	0.307134
0.361299	0.165436	0.436172	0.089798	0.145473	0.042336	0.176116	0.331963
0.146292	0.035876	0.152586	0.124257	0.201296	0.008234	0.036078	0.193128
0.194587	0.040199	0.197914	0.094541	0.153156	0.009995	0.009947	0.277700
0.110638	0.028110	0.115716	0.104053	0.168565	0.006173	0.001987	0.084912
0.275715	0.064859	0.286954	0.328742	0.133141	0.014345	0.058041	0.378780
0.100047	0.028301	0.106624	0.063380	0.102676	0.003492	0.066694	0.178428
0.176375	0.028298	0.173220	0.056007	0.090732	0.008837	0.060762	0.119391
0.172812	0.034100	0.174698	0.122943	0.199168	0.005477	0.096926	0.253093
0.000869	0.005181	0.002992	0.007627	0.012355	0.000374	0.000249	0.028919
0.118105	0.028867	0.122815	0.055614	0.090096	0.006323	0.073921	0.143510
0.049500	0.012264	0.050645	0.023652	0.038316	0.002798	0.004115	0.131919
0.423242	0.124036	0.459508	0.108762	0.044049	0.029072	0.289775	0.592956
0.020631	0.010356	0.024049	0.034500	0.055890	0.001426	0.004892	0.053407
0.470793	0.120248	0.498210	0.277861	0.112534	0.045975	0.111783	0.617253
0.188525	0.211791	0.319896	0.129755	0.210203	0.010841	0.047450	0.126956
0.226348	0.037894	0.223897	0.084332	0.136618	0.007238	0.079522	0.172636
0.228365	0.095889	0.268658	0.038600	0.062532	0.018787	0.468624	0.129194
0.214236	0.032486	0.209419	0.059573	0.096508	0.006559	0.029576	0.228263
0.050921	0.010572	0.050645	0.024675	0.039973	0.002734	0.005763	0.100121
0.462156	0.186991	0.540135	0.283735	0.114913	0.074862	0.147600	0.783412
0.328094	0.109149	0.365456	0.561404	0.227369	0.018355	0.147314	0.388332
0.054517	0.015178	0.057180	0.029307	0.047477	0.003024	0.005455	0.170371
0.039923	0.015404	0.044664	0.016889	0.027361	0.002446	0.023995	0.092608
0.298457	0.031832	0.282305	0.033348	0.054024	0.015047	0.013212	0.093879
0.231288	0.038478	0.228663	0.038114	0.061745	0.007013	0.093867	0.133993
0.122278	0.437741	0.429577	0.071172	0.028825	0.022464	0.000691	0.034843
0.377095	0.104648	0.404883	0.289571	0.117276	0.023648	0.161332	0.520784
0.107207	0.020467	0.107061	0.075806	0.122806	0.005532	0.036595	0.098444
0.154647	0.044933	0.166594	0.090878	0.147223	0.011180	0.038925	0.167129
0.098778	0.102880	0.160808	0.096321	0.156040	0.004833	0.068198	0.158175
0.066686	0.076442	0.113203	0.067355	0.109115	0.003284	0.019227	0.122360
0.177274	0.071149	0.205851	0.074873	0.121294	0.014038	0.085183	0.380447
0.267643	0.203465	0.382670	0.003577	0.005795	0.027825	0.004843	0.047265
0.588041	0.146839	0.620199	0.195256	0.079079	0.091978	0.117416	0.886183
0.330072	0.149835	0.397348	0.186810	0.075658	0.055767	0.128444	0.736224
0.093039	0.033142	0.104094	0.054135	0.087699	0.003073	0.074594	0.107651
0.196694	0.072874	0.224013	0.069792	0.113063	0.020502	0.075292	0.465984
0.149195	0.072604	0.182380	0.052248	0.084641	0.015277	0.071348	0.184401
0.383615	0.092114	0.401267	0.457977	0.185481	0.026987	0.111603	0.478466
0.198540	0.020806	0.186987	0.184780	0.299343	0.011111	0.064229	0.201069
0.053931	0.049432	0.082068	0.018035	0.029218	0.004452	0.018851	0.091835
0.331487	0.021909	0.303780	0.058160	0.094220	0.015373	0.014678	0.167237
0.346369	0.049334	0.337069	0.034855	0.056465	0.019601	0.060968	0.143170
0.323427	0.330630	0.525608	0.252744	0.102362	0.141435	0.100610	0.443952
0.407730	0.153620	0.467896	0.214817	0.087001	0.028651	0.070336	0.320362
0.321037	0.108682	0.358974	0.244197	0.098900	0.020923	0.322778	0.548511
0.131184	0.017811	0.126018	0.076640	0.124157	0.003831	0.082189	0.109662
0.323544	0.222524	0.445756	0.617283	1.000000	0.015872	0.516299	0.487553
0.187972	0.021847	0.178530	0.046277	0.074969	0.009091	0.011409	0.124082
0.161805	0.060321	0.184259	0.133862	0.216856	0.018278	0.067730	0.231617
0.360943	0.017042	0.325834	0.034020	0.055112	0.019285	0.021284	0.077870
0.259614	0.110602	0.306856	0.050014	0.081023	0.010286	0.072885	0.266290
0.187409	0.028824	0.183229	0.060660	0.098269	0.009495	0.040182	0.145140
0.083953	0.023278	0.088859	0.069000	0.111781	0.004803	0.005361	0.096056
0.195746	0.169406	0.294738	0.091965	0.148984	0.009240	0.054998	0.190669
0.173255	0.183950	0.285931	0.054664	0.088556	0.055812	0.023216	0.145640
0.257279	0.057197	0.265224	0.083972	0.136035	0.013632	0.252333	0.621210
0.168687	0.026447	0.165120	0.082302	0.133329	0.008280	0.022175	0.227356
0.309368	0.028932	0.289670	0.039638	0.064213	0.015298	0.032278	0.242789
0.238364	0.087830	0.271521	0.097577	0.039519	0.014685	0.339046	0.470960
0.356097	0.095526	0.379790	0.141563	0.057333	0.022061	0.317588	0.535414
0.132718	0.202163	0.264020	0.550124	0.222801	0.012275	0.195285	0.174384
0.086307	0.016724	0.086056	0.054296	0.087960	0.004473	0.006521	0.182741
0.176005	0.031183	0.175018	0.084935	0.137596	0.009197	0.022715	0.320250
0.225648	0.018214	0.208699	0.040324	0.065326	0.010709	0.036400	0.081074
0.324231	0.039415	0.310408	0.042136	0.068261	0.010107	0.039346	0.257021
0.036751	0.013406	0.040366	0.008205	0.013292	0.002257	0.021720	0.075057
0.145413	0.030812	0.148121	0.159215	0.257929	0.007479	0.016341	0.272404
0.204909	0.036032	0.203835	0.056113	0.090903	0.012216	0.043499	0.374572
0.185584	0.192996	0.303337	0.061733	0.100008	0.010568	0.094647	0.162908
0.363420	0.064716	0.363352	0.074202	0.120208	0.014532	0.268217	0.189750
0.291822	0.039564	0.282246	0.126999	0.205739	0.008976	0.018832	0.130423
0.106434	0.041498	0.122107	0.051352	0.083190	0.004049	0.139630	0.163073
0.419458	0.110483	0.446153	0.030759	0.049830	0.019778	0.221875	0.308612
0.091636	0.020803	0.093904	0.084672	0.137170	0.002906	0.046290	0.323834
0.317429	0.119989	0.364199	0.128900	0.052205	0.021685	0.175407	0.629826
0.008975	0.010021	0.013630	0.018529	0.030017	0.000937	0.019994	0.048395
0.185465	0.031314	0.183360	0.032446	0.052563	0.005849	0.057274	0.227250
0.244967	0.022651	0.228840	0.046648	0.075569	0.011261	0.015196	0.132242
0.023552	0.018623	0.032777	0.076703	0.124259	0.001874	0.001091	0.073685
0.003861	0.013015	0.011429	0.024145	0.039114	0.000775	0.001546	0.036275
0.509085	0.281537	0.651142	0.137472	0.055676	0.163068	0.104050	0.733774
0.145200	0.074212	0.180041	0.037995	0.061552	0.005450	0.043179	0.172113
0.236901	0.063757	0.252297	0.029609	0.047967	0.020429	0.085230	0.306438
0.335083	0.115964	0.376629	0.088068	0.142670	0.013346	0.211555	0.174452
0.527187	0.610092	0.910523	0.404805	0.163946	0.277846	0.107696	0.574221
0.350062	0.030636	0.326427	0.055917	0.090586	0.017643	0.047302	0.098375
0.103228	0.024139	0.106469	0.007794	0.012627	0.003297	0.035219	0.256652
0.227849	0.046584	0.231709	0.108150	0.175203	0.016945	0.135253	0.270327
0.425766	0.101872	0.445273	0.315933	0.127953	0.028765	0.204122	0.605542
0.024084	0.012258	0.028468	0.013085	0.021198	0.001610	0.003230	0.065879
0.341661	0.105852	0.374849	0.332518	0.134670	0.026337	0.173594	0.575954
0.276768	0.122345	0.330530	0.131527	0.053268	0.019933	0.137937	0.470353
0.224187	0.091710	0.261897	0.430472	0.174341	0.015210	0.191903	0.505764
0.307010	0.086770	0.330487	0.486298	0.196951	0.017387	0.225865	0.427216
0.153586	0.032205	0.156212	0.103844	0.168228	0.004840	0.023033	0.133712
0.149431	0.023666	0.146265	0.088736	0.143753	0.007515	0.014352	0.152257
0.184633	0.128914	0.254989	0.579626	0.234749	0.012113	0.171992	0.439286
0.371401	0.105016	0.400170	0.229089	0.092781	0.022178	0.287965	0.805230
0.399394	0.133629	0.445798	0.363989	0.147416	0.041471	0.202330	0.527582
0.356598	0.016674	0.321773	0.029351	0.047549	0.018931	0.014280	0.121391
0.079518	0.025784	0.086848	0.106117	0.171910	0.006973	0.024691	0.093395
0.134625	0.006906	0.120984	0.038121	0.061757	0.006161	0.012000	0.152234
0.090710	0.103412	0.154161	0.058757	0.095187	0.009622	0.019463	0.085597
0.059836	0.022403	0.067168	0.107029	0.173387	0.002115	0.049434	0.303708
0.264994	0.041032	0.259927	0.038768	0.062804	0.008860	0.050492	0.132318
0.031583	0.020325	0.041119	0.013322	0.005395	0.002474	0.096589	0.039523
0.187926	0.032280	0.186224	0.037920	0.061430	0.011097	0.015876	0.086533
0.156978	0.365329	0.406153	0.313785	0.127083	0.025528	0.010285	0.032281
0.178782	0.045732	0.188223	0.125965	0.204063	0.005809	0.059860	0.201101
0.429317	0.120239	0.461979	0.343475	0.139108	0.030387	0.220302	0.861765
0.302009	0.093121	0.331007	0.102345	0.041450	0.022662	0.167355	0.568155
0.206433	0.360606	0.445776	0.827998	0.335340	0.021380	0.329932	0.223031
0.103877	0.042374	0.120387	0.070259	0.113820	0.003886	0.071205	0.128314
0.063656	0.011431	0.062373	0.059249	0.095983	0.003303	0.016617	0.125493
0.431237	0.096790	0.446265	0.348900	0.141305	0.027942	0.059033	0.494976
0.139672	0.037367	0.147936	0.277223	0.112276	0.007639	0.005300	0.336267
0.305568	0.127462	0.359493	0.122123	0.049460	0.018609	0.142307	0.576669
0.602782	0.029081	0.545711	0.047562	0.077051	0.032959	0.014230	0.312473
0.125957	0.013861	0.118556	0.063962	0.103619	0.006447	0.010507	0.325062
0.064899	0.017211	0.067785	0.056882	0.092149	0.003594	0.009403	0.106386
0.173323	0.031233	0.172713	0.251413	0.407290	0.005445	0.049028	0.244561
0.238659	0.112883	0.290214	0.224865	0.091071	0.015508	0.092415	0.617423
0.128407	0.023128	0.127529	0.054314	0.087988	0.006484	0.026881	0.137108
0.333745	0.203700	0.440507	0.427916	0.173306	0.036597	0.276742	0.484959
0.315931	0.060283	0.318634	0.076276	0.123567	0.023817	0.013811	0.222637
0.032722	0.010833	0.034946	0.012348	0.020003	0.001938	0.000967	0.092064
0.180291	0.033937	0.180802	0.113306	0.183556	0.009092	0.042761	0.218765
0.002606	0.008135	0.006675	0.012978	0.021024	0.000557	0.002279	0.045671
0.121062	0.181860	0.238805	0.019059	0.030875	0.030574	0.036562	0.088569
0.085971	0.020625	0.088653	0.041950	0.067959	0.004577	0.054054	0.127517
0.155370	0.034048	0.159135	0.053046	0.085934	0.004874	0.028870	0.230043
0.048888	0.014985	0.052124	0.042463	0.068790	0.002771	0.005378	0.155250
0.007661	0.007573	0.010699	0.032940	0.053364	0.000752	0.006734	0.062015
0.128606	0.020783	0.125960	0.036789	0.059599	0.006417	0.015659	0.166752
0.111288	0.021991	0.111756	0.073173	0.118541	0.005716	0.017032	0.256705
0.427894	0.047136	0.406560	0.023244	0.037655	0.013061	0.102581	0.229159
0.000635	0.009991	0.006334	0.001862	0.003017	0.000540	0.000099	0.039951
0.524915	0.117137	0.543068	0.327838	0.132775	0.043659	0.228449	0.482826
